"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260630,2026-06-30,240743,CME ,00,240 ,   27616,    7993,    9290,     255,    8154,       0,       8,    5902,    4728,       1,       0,     231,       0,   22313,   14513,    5303,   13103,   -1666,     761,    -312,      11,    -403,       0,      -3,   -1281,   -5942,       1,       0,    -372,       0,    -914,   -6617,    -752,    4951,  100.0,   28.9,   33.6,    0.9,   29.5,    0.0,    0.0,   21.4,   17.1,    0.0,    0.0,    0.8,    0.0,   80.8,   52.6,   19.2,   47.4,     41,      9,      6,.,      7,      0,.,     10,      8,.,      0,.,      0,     27,     17,    36.0,    35.1,    52.7,    45.2,    36.0,    35.1,    52.7,    44.3,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260623,2026-06-23,240743,CME ,00,240 ,   29282,    7232,    9602,     244,    8557,       0,      11,    7183,   10670,       0,       0,     603,       0,   23227,   21130,    6055,    8152,    3939,    3078,    -115,      87,    -362,       0,       2,    -323,   -1029,     -21,       0,     603,       0,    2461,    -473,    1478,    4412,  100.0,   24.7,   32.8,    0.8,   29.2,    0.0,    0.0,   24.5,   36.4,    0.0,    0.0,    2.1,    0.0,   79.3,   72.2,   20.7,   27.8,     37,      9,      6,.,      7,      0,.,      9,      5,      0,      0,.,      0,     26,     13,    32.2,    57.4,    47.7,    67.5,    32.2,    57.4,    47.7,    66.7,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260616,2026-06-16,240743,CME ,00,240 ,   25343,    4154,    9717,     157,    8919,       0,       9,    7506,   11699,      21,       0,       0,       0,   20766,   21603,    4577,    3740,  -17980,   -6123,    1387,   -6928,     222,   -1065,      -2,   -2187,      -3,    -179,       0,    -250,       0,  -15197,   -7040,   -2783,  -10940,  100.0,   16.4,   38.3,    0.6,   35.2,    0.0,    0.0,   29.6,   46.2,    0.1,    0.0,    0.0,    0.0,   81.9,   85.2,   18.1,   14.8,     37,      7,      6,.,      7,      0,.,     11,      6,.,      0,      0,      0,     26,     14,    35.7,    69.5,    53.5,    80.8,    35.7,    69.5,    53.5,    80.2,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260609,2026-06-09,240743,CME ,00,240 ,   43323,   10277,    8330,    7085,    8697,    1065,      11,    9693,   11702,     200,       0,     250,       0,   35963,   28643,    7360,   14680,    5820,     518,     219,    6788,     207,    -542,       3,   -1677,    1968,   -1860,       0,     250,       0,    3979,    6826,    1841,   -1006,  100.0,   23.7,   19.2,   16.4,   20.1,    2.5,    0.0,   22.4,   27.0,    0.5,    0.0,    0.6,    0.0,   83.0,   66.1,   17.0,   33.9,     49,     10,      7,      6,      7,.,.,     13,     10,.,      0,.,      0,     35,     24,    32.9,    41.7,    47.5,    51.2,    26.1,    32.9,    38.8,    40.5,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260602,2026-06-02,240743,CME ,00,240 ,   37503,    9759,    8111,     297,    8490,    1607,       8,   11370,    9734,    2060,       0,       0,       0,   31984,   21817,    5519,   15686,    4590,    1046,      -8,       2,     590,     -91,    -152,    1748,    1049,    1727,       0,       0,       0,    4961,    2527,    -371,    2063,  100.0,   26.0,   21.6,    0.8,   22.6,    4.3,    0.0,   30.3,   26.0,    5.5,    0.0,    0.0,    0.0,   85.3,   58.2,   14.7,   41.8,     49,     10,      7,.,      7,.,.,     15,      7,.,      0,      0,      0,     35,     20,    36.6,    38.1,    52.4,    47.6,    31.6,    35.8,    47.3,    43.5,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260526,2026-05-26,240743,CME ,00,240 ,   32913,    8713,    8119,     295,    7900,    1698,     160,    9622,    8685,     333,       0,       0,       0,   27023,   19290,    5890,   13623,   -2395,    -733,     172,     -18,       6,     245,     112,    -920,    -482,    -166,       0,       0,       0,   -1719,    -137,    -676,   -2258,  100.0,   26.5,   24.7,    0.9,   24.0,    5.2,    0.5,   29.2,   26.4,    1.0,    0.0,    0.0,    0.0,   82.1,   58.6,   17.9,   41.4,     46,      9,      7,.,      6,      4,.,     13,      7,      5,      0,      0,      0,     31,     23,    33.2,    38.4,    49.5,    48.6,    33.2,    38.4,    49.2,    47.8,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,240743,CME ,00,240 ,   35308,    9446,    7947,     313,    7894,    1453,      48,   10542,    9167,     499,       0,       0,       0,   28742,   19427,    6566,   15881,    1634,    1285,    -804,      23,   -1570,    -318,     -52,    1440,    2501,     220,       0,       0,       0,    1346,    1570,     288,      64,  100.0,   26.8,   22.5,    0.9,   22.4,    4.1,    0.1,   29.9,   26.0,    1.4,    0.0,    0.0,    0.0,   81.4,   55.0,   18.6,   45.0,     47,     10,      7,.,      6,.,.,     15,      6,      6,      0,      0,      0,     33,     22,    30.3,    37.5,    46.2,    46.8,    30.3,    37.5,    46.1,    45.9,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260512,2026-05-12,240743,CME ,00,240 ,   33674,    8161,    8751,     290,    9464,    1771,     100,    9102,    6666,     279,       0,       0,       0,   27396,   17857,    6278,   15817,   -2337,   -1356,     -33,      81,      66,      -3,       3,   -1249,   -1467,    -140,    -770,       0,       0,   -3365,   -1559,    1028,    -778,  100.0,   24.2,   26.0,    0.9,   28.1,    5.3,    0.3,   27.0,   19.8,    0.8,    0.0,    0.0,    0.0,   81.4,   53.0,   18.6,   47.0,     47,      8,      7,.,      8,      4,.,     15,      5,      4,      0,      0,      0,     33,     21,    31.9,    35.6,    48.4,    45.3,    31.9,    35.6,    48.4,    44.4,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260505,2026-05-05,240743,CME ,00,240 ,   36011,    9517,    8784,     209,    9398,    1774,      97,   10351,    8133,     419,     770,       0,       0,   30761,   19416,    5250,   16595,     720,    1010,     636,      -1,      26,     -47,     -11,      70,     973,      13,     500,       0,       0,    1607,    1563,    -887,    -843,  100.0,   26.4,   24.4,    0.6,   26.1,    4.9,    0.3,   28.7,   22.6,    1.2,    2.1,    0.0,    0.0,   85.4,   53.9,   14.6,   46.1,     55,     10,      7,.,      8,      4,.,     18,      6,      4,.,      0,      0,     40,     22,    31.2,    34.3,    45.8,    43.7,    31.2,    34.3,    45.8,    43.1,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260428,2026-04-28,240743,CME ,00,240 ,   35291,    8507,    8148,     210,    9372,    1821,     108,   10281,    7160,     406,     270,       0,       0,   29154,   17853,    6137,   17438,    1644,    1046,     820,      -6,    1133,    -171,      53,    -914,    2047,     -46,     270,       0,       0,    1536,    2697,     108,   -1053,  100.0,   24.1,   23.1,    0.6,   26.6,    5.2,    0.3,   29.1,   20.3,    1.2,    0.8,    0.0,    0.0,   82.6,   50.6,   17.4,   49.4,     45,      9,      6,.,      8,      4,.,     13,      4,      4,.,      0,      0,     34,     18,    34.0,    33.2,    49.9,    42.8,    34.0,    33.2,    49.9,    42.2,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260421,2026-04-21,240743,CME ,00,240 ,   33647,    7461,    7328,     216,    8239,    1992,      55,   11195,    5113,     452,       0,       0,       0,   27618,   15156,    6029,   18491,    -365,     202,      22,      14,     585,     114,     -15,   -1008,    1113,     -51,       0,       0,       0,    -273,    1197,     -92,   -1562,  100.0,   22.2,   21.8,    0.6,   24.5,    5.9,    0.2,   33.3,   15.2,    1.3,    0.0,    0.0,    0.0,   82.1,   45.0,   17.9,   55.0,     41,      8,      5,.,      7,      4,.,     12,      5,      4,      0,      0,      0,     30,     18,    37.7,    28.7,    53.8,    37.9,    37.7,    28.7,    53.8,    37.1,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260414,2026-04-14,240743,CME ,00,240 ,   34012,    7259,    7306,     202,    7654,    1878,      70,   12203,    4000,     503,       0,       0,       0,   27891,   13959,    6121,   20053,    2349,     420,    1299,     -71,     501,     -67,     -74,    1076,     802,     -14,       0,    -221,       0,    1838,    1654,     511,     695,  100.0,   21.3,   21.5,    0.6,   22.5,    5.5,    0.2,   35.9,   11.8,    1.5,    0.0,    0.0,    0.0,   82.0,   41.0,   18.0,   59.0,     45,      9,      5,.,      7,      4,.,     17,.,.,      0,      0,      0,     35,     16,    34.8,    26.7,    50.2,    35.9,    34.8,    26.7,    50.1,    35.3,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260407,2026-04-07,240743,CME ,00,240 ,   31663,    6839,    6007,     273,    7153,    1945,     144,   11127,    3198,     517,       0,     221,       0,   26053,   12305,    5610,   19358,    2314,     448,     140,     -59,     285,      -6,      15,     929,    -792,     517,       0,     -61,       0,    2135,    -246,     179,    2560,  100.0,   21.6,   19.0,    0.9,   22.6,    6.1,    0.5,   35.1,   10.1,    1.6,    0.0,    0.7,    0.0,   82.3,   38.9,   17.7,   61.1,     44,      9,      4,.,      7,      4,.,     15,      4,.,      0,.,      0,     35,     16,    38.5,    24.0,    53.6,    33.5,    38.5,    23.7,    53.3,    32.5,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260331,2026-03-31,240743,CME ,00,240 ,   29349,    6391,    5867,     332,    6868,    1951,     129,   10198,    3990,       0,       0,     282,       0,   23918,   12551,    5431,   16798,    -770,     237,    -754,      61,    -357,    -169,      66,    -337,   -4096,       0,       0,      60,       0,    -330,   -4832,    -440,    4062,  100.0,   21.8,   20.0,    1.1,   23.4,    6.6,    0.4,   34.7,   13.6,    0.0,    0.0,    1.0,    0.0,   81.5,   42.8,   18.5,   57.2,     42,      9,      4,.,      6,      4,.,     14,      4,      0,      0,.,      0,     32,     14,    40.9,    28.0,    55.7,    38.3,    40.9,    27.6,    55.4,    37.0,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260324,2026-03-24,240743,CME ,00,240 ,   30119,    6154,    6621,     271,    7225,    2120,      63,   10535,    8086,       0,       0,     222,       0,   24248,   17383,    5871,   12736,    -535,     641,     486,      71,     739,     781,    -179,   -1730,    4396,       0,       0,     222,       0,    -458,    5777,     -77,   -6312,  100.0,   20.4,   22.0,    0.9,   24.0,    7.0,    0.2,   35.0,   26.8,    0.0,    0.0,    0.7,    0.0,   80.5,   57.7,   19.5,   42.3,     40,     10,      4,.,      6,      4,.,     12,.,      0,      0,.,      0,     31,     13,    42.1,    43.4,    55.7,    53.9,    42.1,    43.1,    55.6,    52.9,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260317,2026-03-17,240743,CME ,00,240 ,   30654,    5513,    6135,     200,    6486,    1339,     242,   12265,    3690,       0,       0,       0,       0,   24706,   11606,    5948,   19048,  -13657,  -10201,     629,   -1359,    -119,    -933,      12,    3967,   -3870,   -5565,       0,       0,       0,  -13265,  -11086,    -392,   -2571,  100.0,   18.0,   20.0,    0.7,   21.2,    4.4,    0.8,   40.0,   12.0,    0.0,    0.0,    0.0,    0.0,   80.6,   37.9,   19.4,   62.1,     35,      8,      4,.,      5,.,.,     12,.,      0,      0,      0,      0,     28,     11,    42.8,    27.6,    58.0,    35.7,    42.8,    27.2,    57.9,    34.7,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260310,2026-03-10,240743,CME ,00,240 ,   44311,   15714,    5506,    1559,    6605,    2272,     230,    8298,    7560,    5565,       0,       0,       0,   37971,   22692,    6340,   21619,    3715,     828,     680,     648,    -372,     243,       6,   -3205,     682,    5442,       0,       0,       0,    3347,    7701,     368,   -3986,  100.0,   35.5,   12.4,    3.5,   14.9,    5.1,    0.5,   18.7,   17.1,   12.6,    0.0,    0.0,    0.0,   85.7,   51.2,   14.3,   48.8,     50,     13,      6,      5,      6,      4,.,     13,      8,      5,      0,      0,      0,     38,     24,    32.9,    23.0,    48.2,    36.2,    30.4,    18.8,    41.1,    25.9,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260303,2026-03-03,240743,CME ,00,240 ,   40596,   14886,    4826,     911,    6977,    2029,     224,   11503,    6878,     123,       0,       0,       0,   34624,   14991,    5972,   25605,    -724,     -15,     894,     118,     -26,     -12,      69,     196,     605,    -245,       0,    -202,       0,      97,    1227,    -821,   -1951,  100.0,   36.7,   11.9,    2.2,   17.2,    5.0,    0.6,   28.3,   16.9,    0.3,    0.0,    0.0,    0.0,   85.3,   36.9,   14.7,   63.1,     53,     13,      5,.,      7,.,.,     18,      7,.,      0,      0,      0,     40,     19,    33.7,    20.5,    46.3,    28.9,    33.7,    19.3,    46.3,    26.7,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260224,2026-02-24,240743,CME ,00,240 ,   41320,   14901,    3932,     793,    7003,    2041,     155,   11307,    6273,     368,       0,     202,       0,   34527,   13764,    6793,   27556,    1962,   -1269,    -342,     -16,    1005,      27,      91,    1003,     448,     366,       0,       0,       0,    1180,     574,     782,    1388,  100.0,   36.1,    9.5,    1.9,   16.9,    4.9,    0.4,   27.4,   15.2,    0.9,    0.0,    0.5,    0.0,   83.6,   33.3,   16.4,   66.7,     57,     14,      5,.,      8,.,.,     17,      9,.,      0,.,      0,     41,     23,    35.6,    18.0,    49.3,    24.9,    35.6,    17.0,    49.2,    23.0,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260217,2026-02-17,240743,CME ,00,240 ,   39358,   16170,    4274,     809,    5998,    2014,      64,   10304,    5825,       2,       0,     202,       0,   33347,   13190,    6011,   26168,    1981,    1087,   -1214,      30,     787,      27,     -16,      79,   -3042,    -190,       0,       0,       0,    1777,   -4405,     204,    6386,  100.0,   41.1,   10.9,    2.1,   15.2,    5.1,    0.2,   26.2,   14.8,    0.0,    0.0,    0.5,    0.0,   84.7,   33.5,   15.3,   66.5,     54,     13,      5,.,      8,.,.,     14,     10,.,      0,.,      0,     38,     21,    34.3,    17.3,    48.0,    24.9,    34.2,    16.3,    47.9,    22.8,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260210,2026-02-10,240743,CME ,00,240 ,   37377,   15083,    5488,     779,    5211,    1987,      80,   10225,    8867,     192,       0,     202,       0,   31570,   17595,    5807,   19782,    5790,    2965,     -46,     385,    1217,    -709,      -3,    1724,     674,     161,    -509,     -91,       0,    5940,     371,    -150,    5419,  100.0,   40.4,   14.7,    2.1,   13.9,    5.3,    0.2,   27.4,   23.7,    0.5,    0.0,    0.5,    0.0,   84.5,   47.1,   15.5,   52.9,     55,     14,      5,.,      7,.,.,     13,     12,.,      0,.,      0,     37,     25,    34.8,    25.6,    49.8,    35.6,    34.2,    24.5,    49.2,    33.5,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260203,2026-02-03,240743,CME ,00,240 ,   31587,   12118,    5534,     394,    3994,    2696,      83,    8501,    8193,      31,     509,     293,       0,   25630,   17224,    5957,   14363,    -122,   -1576,     273,      14,    -416,     484,     -39,    3124,     811,    -169,     -94,       0,       0,     844,    1374,    -966,   -1496,  100.0,   38.4,   17.5,    1.2,   12.6,    8.5,    0.3,   26.9,   25.9,    0.1,    1.6,    0.9,    0.0,   81.1,   54.5,   18.9,   45.5,     49,     10,      4,.,      5,      5,.,     13,     10,.,.,.,      0,     32,     22,    40.0,    32.9,    52.5,    42.2,    39.9,    32.2,    52.3,    40.9,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260127,2026-01-27,240743,CME ,00,240 ,   31709,   13694,    5261,     380,    4410,    2212,     122,    5377,    7382,     200,     603,     293,       0,   24786,   15850,    6923,   15859,   -1444,     823,     340,     -30,   -1175,     248,     -55,   -1200,     844,     195,    -271,       0,       0,   -1713,    1542,     269,   -2986,  100.0,   43.2,   16.6,    1.2,   13.9,    7.0,    0.4,   17.0,   23.3,    0.6,    1.9,    0.9,    0.0,   78.2,   50.0,   21.8,   50.0,     50,     13,      4,.,      6,      4,.,     12,      9,.,.,.,      0,     36,     19,    37.8,    32.2,    46.8,    40.8,    37.5,    31.2,    46.5,    39.6,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260120,2026-01-20,240743,CME ,00,240 ,   33153,   12871,    4921,     410,    5585,    1964,     177,    6577,    6538,       5,     874,     293,       0,   26499,   14308,    6654,   18845,    2124,    -215,     169,      38,     994,       0,     -19,    -170,   -1735,       3,     327,       0,       0,     958,   -1544,    1166,    3668,  100.0,   38.8,   14.8,    1.2,   16.8,    5.9,    0.5,   19.8,   19.7,    0.0,    2.6,    0.9,    0.0,   79.9,   43.2,   20.1,   56.8,     52,     12,      4,.,      9,.,.,     14,      8,.,.,.,      0,     38,     19,    35.5,    29.8,    45.7,    35.8,    35.3,    28.6,    45.5,    34.6,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260113,2026-01-13,240743,CME ,00,240 ,   31029,   13086,    4752,     372,    4591,    1964,     196,    6747,    8273,       2,     547,     293,       0,   25541,   15852,    5488,   15177,     394,     134,    -505,     201,    -375,    -726,     -49,    1382,    2122,     -53,     176,    -300,       0,    1416,     690,   -1022,    -296,  100.0,   42.2,   15.3,    1.2,   14.8,    6.3,    0.6,   21.7,   26.7,    0.0,    1.8,    0.9,    0.0,   82.3,   51.1,   17.7,   48.9,     52,     11,      4,.,      8,.,.,     12,     12,.,.,.,      0,     35,     22,    36.2,    31.6,    49.7,    38.9,    36.0,    31.1,    49.5,    37.7,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE",260106,2026-01-06,240743,CME ,00,240 ,   30635,   12952,    5257,     171,    4966,    2690,     245,    5365,    6151,      55,     371,     593,       0,   24125,   15162,    6510,   15473,     600,    -114,     426,      15,     171,     295,     101,      -3,     -92,      35,       0,       6,       0,     205,     786,     395,    -186,  100.0,   42.3,   17.2,    0.6,   16.2,    8.8,    0.8,   17.5,   20.1,    0.2,    1.2,    1.9,    0.0,   78.7,   49.5,   21.3,   50.5,     47,     10,      5,.,      7,      5,.,      9,      8,.,.,.,      0,     31,     22,    38.6,    29.3,    51.3,    37.1,    38.4,    28.7,    51.0,    36.0,"(NIKKEI INDEX X JPY 500)","240743","CME ","240 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",260825,2026-08-25,244041,ICUS,01,244 ,  455448,   25533,  300643,    6187,  320695,   74762,   35199,   50289,   28577,    1455,     637,    1466,     263,  440258,  448552,   15190,    6896,    4264,     583,   12227,     -77,    2883,    -596,    -617,    1875,   -5462,    -968,     311,     -97,       0,    3990,    4410,     274,    -146,  100.0,    5.6,   66.0,    1.4,   70.4,   16.4,    7.7,   11.0,    6.3,    0.3,    0.1,    0.3,    0.1,   96.7,   98.5,    3.3,    1.5,    193,     10,     23,      9,     86,     29,     32,     25,     16,      7,.,.,.,    144,     98,    23.9,    26.9,    35.8,    48.4,    21.7,    26.8,    33.3,    47.9,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",260818,2026-08-18,244041,ICUS,01,244 ,  451184,   24950,  288416,    6264,  317812,   75358,   35816,   48414,   34039,    2423,     326,    1563,     263,  436268,  444142,   14916,    7042,    4171,     913,     755,     237,      39,   -1987,   -1355,    5875,    6738,    -344,     326,     -12,       0,    5691,    4032,   -1520,     139,  100.0,    5.5,   63.9,    1.4,   70.4,   16.7,    7.9,   10.7,    7.5,    0.5,    0.1,    0.3,    0.1,   96.7,   98.4,    3.3,    1.6,    194,     11,     24,      9,     89,     29,     31,     23,     14,      7,.,.,.,    146,     96,    24.1,    27.0,    35.5,    47.1,    21.8,    26.9,    33.1,    46.5,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
